WP_005323086.1	iML1515.b3789	59.6	282	111	2	1	279	1	282	7.6e-94	340.9
WP_005323086.1	iSbBS512_1146.SbBS512_E4132	59.6	282	111	2	1	279	1	282	7.6e-94	340.9
WP_005323086.1	iSF_1195.SF3863	59.6	282	111	2	1	279	1	282	7.6e-94	340.9
WP_005323086.1	iHN637.CLJU_RS02620	60.5	281	108	2	2	279	3	283	9.9e-94	340.5
WP_005323086.1	iSDY_1059.SDY_3959	59.2	282	112	2	1	279	1	282	4.9e-93	338.2
WP_005323086.1	iSSON_1240.SSON_3961	59.2	282	112	2	1	279	1	282	4.9e-93	338.2
WP_005323086.1	iYL1228.KPN_02490	58.3	283	115	2	1	280	1	283	2.1e-91	332.8
WP_005323086.1	iYL1228.KPN_02496	58.3	283	115	2	1	280	1	283	2.1e-91	332.8
WP_005323086.1	iPC815.YPO3861	58.2	282	115	2	1	279	1	282	2.7e-91	332.4
WP_005323086.1	iYL1228.KPN_04289	58.9	282	113	2	1	279	2	283	1.8e-90	329.7
WP_005323086.1	iAF987.Gmet_0924	56.6	279	120	1	2	279	5	283	9.0e-87	317.4
WP_005323092.1	iEK1008.Rv3645	44.4	509	269	5	9	506	36	541	4.3e-103	372.5
WP_005323128.1	iEK1008.Rv2564	25.0	104	70	1	30	125	227	330	6.1e-09	58.5
WP_005323128.1	iEK1008.Rv0073	27.3	88	64	0	30	117	227	314	7.9e-09	58.2
WP_005323158.1	iNF517.LLMG_RS07395	27.6	406	258	12	48	420	38	440	7.3e-32	135.6
WP_005323175.1	iAF987.Gmet_3524	47.9	144	72	3	1	143	16	157	3.8e-25	111.7
WP_005323175.1	iYO844.BSU00180	46.5	144	74	3	1	143	8	149	8.5e-25	110.5
WP_005323181.1	iYS854.USA300HOU_RS10410	40.2	458	260	5	75	524	62	513	8.0e-89	325.1
WP_005323190.1	iML1515.b0099	36.8	57	32	1	2	54	4	60	1.3e-05	46.6
WP_005323190.1	iSbBS512_1146.SbBS512_E0093	36.8	57	32	1	2	54	4	60	1.3e-05	46.6
WP_005323190.1	iSDY_1059.SDY_0129	36.8	57	32	1	2	54	4	60	1.3e-05	46.6
WP_005323190.1	iSF_1195.SF0096	36.8	57	32	1	2	54	4	60	1.3e-05	46.6
WP_005323190.1	iSSON_1240.SSON_0107	36.8	57	32	1	2	54	4	60	1.3e-05	46.6
WP_005323190.1	iYL1228.KPN_00103	34.4	64	38	1	2	61	4	67	2.3e-05	45.8
WP_005323190.1	STM_v1_0.STM0137	36.8	57	32	1	2	54	4	60	3.0e-05	45.4
WP_005323190.1	iPC815.YPO2167	40.7	59	30	2	1	55	1	58	5.1e-05	44.7
WP_005323196.1	iEK1008.Rv0865	38.8	152	92	1	5	155	4	155	8.8e-23	104.0
WP_005323197.1	iEK1008.Rv0866	43.3	134	71	4	20	151	9	139	1.5e-19	93.2
WP_005323203.1	iJN1463.PP_1779	37.2	196	123	0	48	243	40	235	2.3e-39	159.8
WP_005323203.1	iNF517.LLMG_RS08170	33.5	197	130	1	47	243	46	241	3.6e-37	152.5
WP_005323203.1	iYS854.USA300HOU_RS03450	31.4	261	164	4	2	262	3	248	4.0e-36	149.1
WP_005323203.1	iYO844.BSU35700	33.3	198	131	1	47	244	38	234	4.4e-35	145.6
WP_005323205.1	iEK1008.Rv3782	60.3	300	112	3	11	304	2	300	5.4e-93	338.2
WP_005323288.1	iSynCJ816.SGL_RS07090	36.9	222	127	5	51	270	293	503	3.3e-29	126.3
WP_005323288.1	iYS854.USA300HOU_RS13045	33.8	213	133	3	75	285	30	236	4.8e-28	122.5
WP_005323288.1	iYS854.USA300HOU_RS09930	33.2	226	130	4	48	271	264	470	3.4e-26	116.3
WP_005323288.1	iCN900.CD630_07510	38.4	198	111	4	76	271	22	210	4.5e-26	115.9
WP_005323291.1	iLJ478.TM0741	55.7	158	66	3	3	157	2	158	6.4e-42	167.5
WP_005323291.1	iEK1008.Rv2965c	48.7	156	77	2	1	154	1	155	6.0e-40	161.0
WP_005323324.1	iEK1008.Rv3001c	71.1	332	96	0	6	337	2	333	9.3e-139	490.3
WP_005323339.1	iAF987.Gmet_0073	44.6	489	251	5	21	503	3	477	1.8e-109	393.7
WP_005323339.1	iYS854.USA300HOU_RS10315	43.1	485	261	4	21	504	3	473	1.1e-106	384.4
WP_005323339.1	iNF517.LLMG_RS00940	42.3	485	267	4	21	504	3	475	6.5e-104	375.2
WP_005323339.1	iJN1463.PP_0930	42.4	491	263	5	20	503	2	479	3.2e-103	372.9
WP_005323339.1	iSynCJ816.SGL_RS10865	41.5	489	274	4	21	503	10	492	4.7e-102	369.0
WP_005323339.1	iCN718.ABAYE_RS04045	42.5	489	264	7	16	499	8	484	5.7e-100	362.1
WP_005323342.1	iEK1008.Rv3010c	61.2	343	133	0	1	343	1	343	2.9e-124	442.2
WP_005323394.1	iEK1008.Rv0869c	58.6	338	135	2	34	370	27	360	2.6e-110	396.0
WP_005323396.1	iAF987.Gmet_1037	50.3	159	77	1	1	157	1	159	9.1e-36	147.1
WP_005323396.1	iEK1008.Rv3111	50.0	156	77	1	1	155	6	161	2.7e-32	135.6
WP_005323406.1	iEK1008.Rv1294	54.0	435	193	2	17	445	3	436	2.3e-116	416.4
WP_005323553.1	iJN1463.PP_1625	50.7	73	36	0	1	73	1	73	3.0e-19	91.7
WP_005323567.1	iML1515.b3590	32.4	612	366	15	3	581	2	598	9.1e-57	218.8
WP_005323567.1	iCN900.CD630_24930	35.4	390	230	7	3	374	5	390	1.9e-54	211.1
WP_005323570.1	iPC815.YPO2164	47.5	303	154	3	5	303	6	307	2.0e-74	276.6
WP_005323570.1	iJN1463.PP_0823	47.9	307	155	3	1	303	1	306	6.6e-73	271.6
WP_005323570.1	iYL1228.KPN_01207	43.6	305	167	3	3	303	4	307	8.0e-71	264.6
WP_005323570.1	iML1515.b1764	44.9	303	162	3	5	303	6	307	1.4e-70	263.8
WP_005323570.1	iSbBS512_1146.SbBS512_E2019	44.9	303	162	3	5	303	6	307	1.4e-70	263.8
WP_005323570.1	iSDY_1059.SDY_1509	44.9	303	162	3	5	303	6	307	1.4e-70	263.8
WP_005323570.1	iSF_1195.SF1459	44.9	303	162	3	5	303	6	307	1.4e-70	263.8
WP_005323570.1	STM_v1_0.STM1297	44.6	305	164	3	3	303	4	307	4.0e-70	262.3
WP_005323570.1	iSSON_1240.SSON_1391	44.6	303	163	3	5	303	6	307	1.2e-69	260.8
WP_005323570.1	iAF987.Gmet_2907	43.8	304	166	3	5	303	2	305	2.0e-66	250.0
WP_005323586.1	iEK1008.Rv1110	61.1	311	120	1	5	315	26	335	1.8e-104	376.3
WP_005323625.1	iCN900.CD630_34910	33.0	309	195	5	3	311	2	298	5.7e-37	152.1
WP_005323655.1	iEK1008.Rv1017c	69.8	318	95	1	6	322	6	323	5.6e-125	444.5
WP_005323791.1	iAF987.Gmet_0043	33.3	102	63	2	381	477	165	266	2.1e-09	61.2
WP_005323792.1	iAF987.Gmet_1706	38.7	119	69	2	1	117	1	117	4.7e-17	85.5
WP_005323792.1	iAF987.Gmet_0069	38.5	117	64	3	3	113	5	119	1.8e-16	83.6
WP_005323898.1	iCN900.CD630_19470	44.4	223	122	1	2	222	6	228	1.8e-51	199.9
WP_005323927.1	iYO844.BSU06230	35.7	459	281	5	2	447	6	463	1.2e-69	261.2
WP_005323927.1	iHN637.CLJU_RS08975	35.8	447	280	3	1	441	1	446	1.8e-68	257.3
WP_005323927.1	iYL1228.KPN_03376	34.8	443	281	4	10	445	18	459	4.5e-64	242.7
WP_005323927.1	iSbBS512_1146.SbBS512_E3021	33.8	438	280	4	10	438	25	461	3.8e-63	239.6
WP_005323927.1	iML1515.b2943	33.7	445	283	4	10	445	18	459	6.5e-63	238.8
WP_005323927.1	iSbBS512_1146.SbBS512_E3375	33.7	445	283	4	10	445	18	459	6.5e-63	238.8
WP_005323927.1	iSDY_1059.SDY_3129	33.7	445	283	4	10	445	18	459	6.5e-63	238.8
WP_005323927.1	iSSON_1240.SSON_3097	33.7	445	283	4	10	445	18	459	6.5e-63	238.8
WP_005323927.1	iSF_1195.SF2934	33.7	445	283	4	10	445	5	446	1.1e-62	238.0
WP_005323927.1	STM_v1_0.STM3091	33.9	445	282	4	10	445	18	459	1.4e-62	237.7
WP_005323927.1	iML1515.b2841	33.6	438	281	4	10	438	25	461	3.2e-62	236.5
WP_005323927.1	iSF_1195.SF2851	33.6	438	281	4	10	438	25	461	3.2e-62	236.5
WP_005323927.1	iSSON_1240.SSON_3001	33.6	438	281	4	10	438	25	461	3.2e-62	236.5
WP_005323927.1	iYL1228.KPN_03264	34.0	430	274	4	14	434	9	437	4.2e-62	236.1
WP_005323927.1	STM_v1_0.STM3016	33.6	434	278	4	14	438	29	461	4.2e-62	236.1
WP_005323955.1	iCN900.CD630_33080	54.0	237	109	0	5	241	2	238	7.3e-69	257.7
WP_005323969.1	iCN900.CD630_07590	61.6	73	27	1	8	80	668	739	1.9e-21	98.6
WP_005323969.1	iYS854.USA300HOU_RS01150	61.3	75	28	1	7	81	674	747	7.4e-21	96.7
WP_005323991.1	iAF692.Mbar_A0466	42.4	340	193	2	13	350	9	347	2.3e-68	256.5
WP_005323991.1	iPC815.YPO1311	45.7	326	175	2	23	346	32	357	5.2e-68	255.4
WP_005324009.1	iEK1008.Rv2780	55.8	355	157	0	1	355	1	355	3.5e-107	385.6
WP_005324009.1	iYS854.USA300HOU_RS09065	50.4	363	178	2	1	362	1	362	1.1e-97	354.0
WP_005324040.1	iYL1228.KPN_03432	53.7	268	120	3	6	272	7	271	8.9e-79	290.8
WP_005324040.1	iPC815.YPO0676	53.2	269	122	3	4	271	5	270	5.7e-78	288.1
WP_005324040.1	iML1515.b3012	52.2	268	124	3	6	272	7	271	1.7e-77	286.6
WP_005324040.1	iSbBS512_1146.SbBS512_E3440	51.9	268	125	3	6	272	7	271	8.3e-77	284.3
WP_005324040.1	STM_v1_0.STM3165	51.1	268	127	3	6	272	7	271	4.6e-75	278.5
WP_005324045.1	iJN1463.PP_4138	42.3	175	96	1	6	180	7	176	1.8e-38	156.4
WP_005324047.1	iEK1008.Rv3048c	65.1	315	110	0	27	341	10	324	3.1e-118	422.2
WP_005324047.1	iYL1228.KPN_03007	63.2	315	116	0	27	341	6	320	2.5e-115	412.5
WP_005324047.1	iPC815.YPO2648	60.1	318	127	0	24	341	6	323	1.0e-113	407.1
WP_005324047.1	iSbBS512_1146.SbBS512_E3203	62.3	316	119	0	26	341	4	319	1.8e-113	406.4
WP_005324047.1	iML1515.b2676	62.3	316	119	0	26	341	4	319	3.0e-113	405.6
WP_005324047.1	iSSON_1240.SSON_2821	62.3	316	119	0	26	341	4	319	3.0e-113	405.6
WP_005324047.1	iSF_1195.SF2704	62.0	316	120	0	26	341	4	319	8.8e-113	404.1
WP_005324047.1	STM_v1_0.STM2808	60.8	316	124	0	26	341	4	319	7.5e-112	401.0
WP_005324047.1	iSDY_1059.SDY_2869	62.0	313	119	0	26	338	4	316	8.3e-111	397.5
WP_005324047.1	iEK1008.Rv1981c	60.3	315	125	0	27	341	8	322	1.6e-109	393.3
WP_005324048.1	iEK1008.Rv3051c	69.9	692	208	0	40	731	2	693	5.6e-290	993.8
WP_005324048.1	iPC815.YPO2649	68.6	692	217	0	40	731	2	693	2.4e-288	988.4
WP_005324048.1	STM_v1_0.STM2807	68.8	699	218	0	33	731	16	714	2.9e-286	981.5
WP_005324048.1	iML1515.b2675	67.8	699	225	0	33	731	16	714	9.3e-285	976.5
WP_005324048.1	iSF_1195.SF2703	67.8	699	225	0	33	731	3	701	6.0e-284	973.8
WP_005324048.1	iSbBS512_1146.SbBS512_E3204	67.7	699	226	0	33	731	16	714	3.9e-283	971.1
WP_005324048.1	iSSON_1240.SSON_2820	67.7	699	226	0	33	731	16	714	3.9e-283	971.1
WP_005324048.1	iYL1228.KPN_03006	67.5	692	225	0	40	731	2	693	2.4e-280	961.8
WP_005324054.1	iEK1008.Rv0545c	57.0	409	157	4	1	407	1	392	4.7e-111	398.7
WP_005324068.1	iEK1008.Rv2445c	68.7	134	42	0	1	134	1	134	2.1e-49	192.2
WP_005324081.1	iPC815.YPO0132	24.4	172	113	4	162	333	6	160	2.0e-07	54.7
WP_005324081.1	iYL1228.KPN_03779	24.0	175	116	4	162	336	6	163	1.3e-06	52.0
WP_005324081.1	iML1515.b4173	30.2	139	80	5	162	298	200	323	4.8e-06	50.1
WP_005324081.1	iSSON_1240.SSON_3540	22.3	175	119	4	162	336	6	163	4.8e-06	50.1
WP_005324081.1	STM_v1_0.STM3506	23.8	193	125	5	162	349	6	181	6.3e-06	49.7
WP_005324081.1	iSbBS512_1146.SbBS512_E3790	22.3	175	119	4	162	336	6	163	6.3e-06	49.7
WP_005324081.1	iSDY_1059.SDY_3667	22.3	175	119	4	162	336	6	163	6.3e-06	49.7
WP_005324081.1	iSF_1195.SF3428	22.3	175	119	4	162	336	6	163	6.3e-06	49.7
WP_005324206.1	iJN1463.PP_5357	41.5	282	163	1	3	282	7	288	1.4e-60	230.3
WP_005324206.1	iSF_1195.SF1661	41.0	283	164	1	3	282	5	287	3.3e-57	219.2
WP_005324206.1	iML1515.b1636	41.0	283	164	1	3	282	5	287	5.7e-57	218.4
WP_005324206.1	iSSON_1240.SSON_1520	41.0	283	164	1	3	282	5	287	1.3e-56	217.2
WP_005324206.1	STM_v1_0.STM1450	40.3	283	166	1	3	282	4	286	1.7e-56	216.9
WP_005324206.1	iSDY_1059.SDY_1859	40.3	283	166	1	3	282	5	287	4.8e-56	215.3
WP_005324206.1	iYL1228.KPN_01974	40.3	283	166	1	3	282	4	286	3.1e-55	212.6
WP_005324210.1	iAF987.Gmet_2444	28.4	148	79	5	52	188	24	155	2.5e-06	50.4
WP_005324210.1	iSynCJ816.SGL_RS05125	25.2	202	139	5	52	252	21	211	5.6e-06	49.3
WP_005324222.1	iEK1008.Rv2357c	73.6	458	121	0	1	458	5	462	3.4e-208	721.5
WP_005324369.1	iML1515.b0675	44.5	245	132	2	5	249	7	247	2.0e-56	216.5
WP_005324455.1	iYS854.USA300HOU_RS04660	44.2	104	58	0	10	113	4	107	3.6e-18	88.2
WP_005324455.1	iJN1463.PP_0844	40.0	105	62	1	10	114	3	106	1.8e-17	85.9
WP_005324458.1	iEK1008.Rv2201	62.0	652	236	4	1	640	1	652	1.7e-245	845.9
WP_005324460.1	iEK1008.Rv2200c	51.3	345	146	8	11	350	29	356	3.5e-88	322.4
WP_005324465.1	iEK1008.Rv2194	58.8	255	96	1	41	295	35	280	3.1e-82	302.4
WP_005324466.1	iEK1008.Rv2195	50.6	403	176	7	4	404	45	426	2.4e-109	392.9
WP_005324468.1	iML1515.b1655	32.6	135	79	6	73	199	120	250	2.3e-07	53.1
WP_005324537.1	iJN1463.PP_3740	28.4	162	96	5	27	178	34	185	1.9e-05	47.8
WP_005324537.1	iSSON_1240.SSON_0332	27.2	312	180	14	48	341	70	352	9.6e-05	45.4
WP_005324666.1	iYO844.BSU23610	39.0	154	92	2	6	159	7	158	6.5e-21	98.2
WP_005324666.1	iSynCJ816.SGL_RS02230	33.6	140	91	2	28	167	37	174	9.3e-20	94.4
WP_005324666.1	iCN900.CD630_12200	32.8	174	113	2	1	174	1	170	1.8e-18	90.1
WP_005324678.1	iNF517.LLMG_RS06045	41.9	241	133	4	64	302	2	237	5.9e-44	175.3
WP_005324678.1	iCN900.CD630_20500	37.7	236	142	2	64	297	2	234	7.3e-42	168.3
WP_005324678.1	iYS854.USA300HOU_RS07985	41.3	235	126	5	63	295	6	230	1.4e-40	164.1
WP_005324732.1	iSynCJ816.SGL_RS08610	32.9	76	50	1	70	144	30	105	5.2e-06	48.1
WP_005324732.1	iSynCJ816.SGL_RS05320	36.5	85	45	2	56	138	55	132	2.6e-05	45.8
WP_005324748.1	iAM_Pf480.PF3D7_0219100	30.3	152	92	3	3	140	7	158	4.2e-10	63.2
WP_005324748.1	iAM_Pc455.PCYB_041150	31.0	113	71	2	71	176	90	202	4.7e-09	59.7
WP_005324749.1	iEK1008.Rv1239c	45.7	361	189	3	3	357	7	366	2.1e-88	323.2
WP_005324756.1	iEK1008.Rv1854c	55.4	428	189	2	12	439	14	439	1.2e-128	457.2
WP_005324756.1	iEK1008.Rv0392c	53.5	439	202	2	10	447	12	449	2.0e-125	446.4
WP_005324758.1	iML1515.b2431	34.4	291	182	5	6	291	8	294	5.0e-43	172.2
WP_005324764.1	iEK1008.Rv2051c	59.5	232	93	1	9	239	613	844	8.9e-77	284.3
WP_005324817.1	iEK1008.Rv1475c	70.5	946	263	4	6	941	3	942	0.0e+00	1340.1
WP_005324830.1	iYS854.USA300HOU_RS04825	38.8	80	46	1	42	121	16	92	5.0e-11	64.7
WP_005324831.1	iYS854.USA300HOU_RS04530	40.3	154	82	3	2	149	5	154	8.9e-25	110.5
WP_005324833.1	iEK1008.Rv1464	63.8	414	149	1	1	414	5	417	2.0e-151	532.7
WP_005324835.1	iSSON_1240.SSON_1475	27.0	326	215	9	67	379	103	418	1.4e-18	91.3
WP_005324835.1	iML1515.b1681	27.0	326	215	9	67	379	103	418	1.9e-18	90.9
WP_005324835.1	iSF_1195.SF1711	27.0	326	215	9	67	379	103	418	2.4e-18	90.5
WP_005324835.1	iSDY_1059.SDY_1912	26.1	326	218	10	67	379	103	418	1.0e-16	85.1
WP_005324835.1	iYS854.USA300HOU_RS04535	23.9	285	206	4	101	380	183	461	5.1e-16	82.8
WP_005324848.1	iEK1008.Rv1449c	66.3	688	222	4	5	685	14	698	1.8e-266	915.6
WP_005324849.1	iEK1008.Rv1448c	56.2	363	153	2	3	360	7	368	5.7e-110	394.8
WP_005324854.1	iEK1008.Rv1445c	47.1	255	106	5	9	253	10	245	1.4e-51	200.3
WP_005324961.1	iJN1463.PP_2764	33.5	170	100	4	4	168	56	217	1.5e-17	87.0
WP_005324961.1	iJN1463.PP_0236	33.7	196	113	5	4	190	1	188	4.9e-16	82.0
WP_005324978.1	iEK1008.Rv2584c	49.4	168	83	1	7	174	52	217	4.5e-39	158.3
WP_005325002.1	iEK1008.Rv2612c	50.3	189	90	2	7	192	9	196	2.6e-40	162.5
WP_005325005.1	iAF987.Gmet_1411	43.2	648	329	7	22	666	26	637	6.3e-150	528.5
WP_005325005.1	iSynCJ816.SGL_RS15335	44.7	628	314	7	53	674	1	601	4.1e-149	525.8
WP_005325005.1	iJN1463.PP_2465	42.4	632	329	7	47	677	41	638	4.6e-145	512.3
WP_005325005.1	iLJ478.TM0740	41.8	637	332	9	47	680	39	639	2.6e-140	496.5
WP_005325005.1	iYS854.USA300HOU_RS08915	40.2	605	327	6	47	647	43	616	9.7e-135	478.0
WP_005325005.1	iCN718.ABAYE_RS15805	40.3	616	331	7	60	673	54	634	1.3e-134	477.6
WP_005325005.1	iCN900.CD630_05740	40.3	637	342	8	41	675	35	635	1.3e-134	477.6
WP_005325013.1	iEK1008.Rv2674	71.0	131	37	1	1	130	1	131	1.5e-53	206.1
WP_005325099.1	iJN1463.PP_0794	33.8	305	178	7	2	301	4	289	6.8e-30	128.6
WP_005325102.1	iNF517.LLMG_RS00670	33.7	83	51	1	1	83	1	79	3.2e-06	48.1
WP_005325102.1	iYO844.BSU13900	32.5	83	52	1	1	83	1	79	9.4e-06	46.6
WP_005325105.1	iML1515.b4173	40.0	402	227	5	91	490	27	416	3.7e-67	253.1
WP_005325105.1	iJN1463.PP_4893	41.8	416	220	9	71	481	10	408	5.7e-60	229.2
WP_005325145.1	iEK1008.Rv2754c	60.6	249	95	2	1	248	1	247	1.3e-81	300.1
WP_005325148.1	iEK1008.Rv2773c	63.0	246	89	1	3	248	1	244	1.6e-79	293.1
WP_005325169.1	iHN637.CLJU_RS06465	26.9	312	216	9	10	316	7	311	2.0e-29	127.1
WP_005325191.1	iEK1008.Rv0386	45.1	51	28	0	176	226	1025	1075	6.8e-06	48.5
WP_005325191.1	iJN1463.PP_1494	29.2	113	77	2	19	129	22	133	8.9e-06	48.1
WP_005325195.1	iYS854.USA300HOU_RS12800	49.2	486	244	3	13	496	7	491	2.2e-136	483.0
WP_005325195.1	iSbBS512_1146.SbBS512_E0730	49.9	499	244	5	3	496	21	518	4.1e-135	478.8
